result,choices
729845,-1,1
729846,-1,1
729851,1,3
729853,1,1
729854,-1,1
729856,-1,1
729861,1,3
729863,1,1
729864,-1,1
729865,-1,1
731245,-1,6
731246,-1,5
731248,1,5
731249,1,5
731254,-1,6
731256,-1,4
731258,0,4
731259,0,4
731264,-1,5
731265,-1,4
731268,0,4
731269,0,4
731284,1,5
731285,0,4
731286,0,4
731289,1,4
731294,1,5
731295,0,4
731296,0,4
731298,1,4
731425,-1,6
731426,1,5
731428,-1,5
731429,1,5
731452,-1,6
731456,0,2
731458,-1,2
731459,0,2
731462,1,5
731465,0,2
731468,0,2
731469,1,2
731482,-1,5
731485,-1,2
731486,0,2
731489,0,2
731492,1,5
731495,0,2
731496,1,2
731498,0,2
731524,1,6
731526,1,4
731528,1,4
731529,1,4
731542,1,6
731546,1,2
731548,1,2
731549,1,2
731562,1,4
731564,1,2
731568,1,2
731569,1,2
731582,1,4
731584,1,2
731586,1,2
731589,1,2
731592,1,4
731594,1,2
731596,1,2
731598,1,2
731624,-1,5
731625,-1,4
731628,-1,4
731629,-1,4
731642,-1,5
731645,0,2
731648,0,2
731649,0,2
731652,-1,4
731654,0,2
731658,-1,2
731659,0,2
731682,-1,4
731684,0,2
731685,-1,2
731689,0,2
731692,-1,4
731694,0,2
731695,0,2
731698,0,2
731824,-1,5
731825,0,4
731826,0,4
731829,0,4
731842,-1,5
731845,-1,2
731846,-1,2
731849,-1,2
731852,0,4
731854,-1,2
731856,-1,2
731859,0,2
731862,0,4
731864,-1,2
731865,-1,2
731869,0,2
731892,0,4
731894,-1,2
731895,0,2
731896,0,2
731924,-1,5
731925,-1,4
731926,-1,4
731928,-1,4
731942,-1,5
731945,-1,2
731946,-1,2
731948,-1,2
731952,-1,4
731954,-1,2
731956,-1,2
731958,-1,2
731962,-1,4
731964,-1,2
731965,-1,2
731968,-1,2
731982,-1,4
731984,-1,2
731985,-1,2
731986,-1,2
732145,-1,6
732146,-1,5
732148,1,5
732149,1,5
732154,-1,6
732156,-1,4
732158,0,4
732159,0,4
732164,-1,5
732165,-1,4
732168,0,4
732169,0,4
732184,1,5
732185,0,4
732186,0,4
732189,1,4
732194,1,5
732195,0,4
732196,0,4
732198,1,4
732415,0,6
732416,0,5
732418,0,5
732419,0,5
732451,0,6
732456,0,1
732458,0,1
732459,0,1
732461,0,5
732465,0,1
732468,0,1
732469,0,1
732481,0,5
732485,0,1
732486,0,1
732489,0,1
732491,0,5
732495,0,1
732496,0,1
732498,0,1
732514,1,6
732516,1,4
732518,1,4
732519,1,4
732541,1,6
732546,1,1
732548,1,1
732549,1,1
732561,1,4
732564,1,1
732568,1,1
732569,1,1
732581,1,4
732584,1,1
732586,1,1
732589,1,1
732591,1,4
732594,1,1
732596,1,1
732598,1,1
732614,1,5
732615,1,4
732618,1,4
732619,1,4
732641,1,5
732645,1,1
732648,1,1
732649,1,1
732651,1,4
732654,1,1
732658,1,1
732659,1,1
732681,1,4
732684,1,1
732685,1,1
732689,1,1
732691,1,4
732694,1,1
732695,1,1
732698,1,1
732814,0,5
732815,-1,4
732816,0,4
732819,0,4
732841,0,5
732845,-1,1
732846,-1,1
732849,0,1
732851,-1,4
732854,-1,1
732856,-1,1
732859,-1,1
732861,0,4
732864,-1,1
732865,-1,1
732869,0,1
732891,0,4
732894,0,1
732895,-1,1
732896,0,1
732914,0,5
732915,0,4
732916,-1,4
732918,0,4
732941,0,5
732945,-1,1
732946,-1,1
732948,0,1
732951,0,4
732954,-1,1
732956,-1,1
732958,0,1
732961,-1,4
732964,-1,1
732965,-1,1
732968,-1,1
732981,0,4
732984,0,1
732985,0,1
732986,-1,1
734125,-1,6
734126,1,5
734128,-1,5
734129,1,5
734152,-1,6
734156,0,2
734158,-1,2
734159,0,2
734162,1,5
734165,0,2
734168,0,2
734169,1,2
734182,-1,5
734185,-1,2
734186,0,2
734189,0,2
734192,1,5
734195,0,2
734196,1,2
734198,0,2
734215,0,6
734216,0,5
734218,0,5
734219,0,5
734251,0,6
734256,0,1
734258,0,1
734259,0,1
734261,0,5
734265,0,1
734268,0,1
734269,0,1
734281,0,5
734285,0,1
734286,0,1
734289,0,1
734291,0,5
734295,0,1
734296,0,1
734298,0,1
734512,1,6
734516,1,2
734518,1,2
734519,1,2
734521,1,6
734526,1,1
734528,1,1
734529,1,1
734561,1,2
734562,1,1
734568,1,1
734569,1,1
734581,1,2
734582,1,1
734586,1,1
734589,1,1
734591,1,2
734592,1,1
734596,1,1
734598,1,1
734612,0,5
734615,-1,2
734618,0,2
734619,0,2
734621,0,5
734625,-1,1
734628,-1,1
734629,0,1
734651,-1,2
734652,-1,1
734658,-1,1
734659,-1,1
734681,0,2
734682,-1,1
734685,-1,1
734689,0,1
734691,0,2
734692,0,1
734695,-1,1
734698,0,1
734812,1,5
734815,1,2
734816,1,2
734819,1,2
734821,1,5
734825,1,1
734826,1,1
734829,1,1
734851,1,2
734852,1,1
734856,1,1
734859,1,1
734861,1,2
734862,1,1
734865,1,1
734869,1,1
734891,1,2
734892,1,1
734895,1,1
734896,1,1
734912,0,5
734915,0,2
734916,0,2
734918,-1,2
734921,0,5
734925,-1,1
734926,0,1
734928,-1,1
734951,0,2
734952,-1,1
734956,0,1
734958,-1,1
734961,0,2
734962,0,1
734965,0,1
734968,-1,1
734981,-1,2
734982,-1,1
734985,-1,1
734986,-1,1
735124,1,6
735126,1,4
735128,1,4
735129,1,4
735142,1,6
735146,1,2
735148,1,2
735149,1,2
735162,1,4
735164,1,2
735168,1,2
735169,1,2
735182,1,4
735184,1,2
735186,1,2
735189,1,2
735192,1,4
735194,1,2
735196,1,2
735198,1,2
735214,1,6
735216,1,4
735218,1,4
735219,1,4
735241,1,6
735246,1,1
735248,1,1
735249,1,1
735261,1,4
735264,1,1
735268,1,1
735269,1,1
735281,1,4
735284,1,1
735286,1,1
735289,1,1
735291,1,4
735294,1,1
735296,1,1
735298,1,1
735412,1,6
735416,1,2
735418,1,2
735419,1,2
735421,1,6
735426,1,1
735428,1,1
735429,1,1
735461,1,2
735462,1,1
735468,1,1
735469,1,1
735481,1,2
735482,1,1
735486,1,1
735489,1,1
735491,1,2
735492,1,1
735496,1,1
735498,1,1
735612,1,4
735614,1,2
735618,1,2
735619,1,2
735621,1,4
735624,1,1
735628,1,1
735629,1,1
735641,1,2
735642,1,1
735648,1,1
735649,1,1
735681,1,2
735682,1,1
735684,1,1
735689,1,1
735691,1,2
735692,1,1
735694,1,1
735698,1,1
735812,1,4
735814,1,2
735816,1,2
735819,1,2
735821,1,4
735824,1,1
735826,1,1
735829,1,1
735841,1,2
735842,1,1
735846,1,1
735849,1,1
735861,1,2
735862,1,1
735864,1,1
735869,1,1
735891,1,2
735892,1,1
735894,1,1
735896,1,1
735912,1,4
735914,1,2
735916,1,2
735918,1,2
735921,1,4
735924,1,1
735926,1,1
735928,1,1
735941,1,2
735942,1,1
735946,1,1
735948,1,1
735961,1,2
735962,1,1
735964,1,1
735968,1,1
735981,1,2
735982,1,1
735984,1,1
735986,1,1
736124,-1,5
736125,-1,4
736128,-1,4
736129,-1,4
736142,-1,5
736145,0,2
736148,0,2
736149,0,2
736152,-1,4
736154,0,2
736158,-1,2
736159,0,2
736182,-1,4
736184,0,2
736185,-1,2
736189,0,2
736192,-1,4
736194,0,2
736195,0,2
736198,0,2
736214,1,5
736215,1,4
736218,1,4
736219,1,4
736241,1,5
736245,1,1
736248,1,1
736249,1,1
736251,1,4
736254,1,1
736258,1,1
736259,1,1
736281,1,4
736284,1,1
736285,1,1
736289,1,1
736291,1,4
736294,1,1
736295,1,1
736298,1,1
736412,0,5
736415,-1,2
736418,0,2
736419,0,2
736421,0,5
736425,-1,1
736428,-1,1
736429,0,1
736451,-1,2
736452,-1,1
736458,-1,1
736459,-1,1
736481,0,2
736482,-1,1
736485,-1,1
736489,0,1
736491,0,2
736492,0,1
736495,-1,1
736498,0,1
736512,1,4
736514,1,2
736518,1,2
736519,1,2
736521,1,4
736524,1,1
736528,1,1
736529,1,1
736541,1,2
736542,1,1
736548,1,1
736549,1,1
736581,1,2
736582,1,1
736584,1,1
736589,1,1
736591,1,2
736592,1,1
736594,1,1
736598,1,1
736812,0,4
736814,0,2
736815,0,2
736819,0,2
736821,0,4
736824,0,1
736825,0,1
736829,0,1
736841,0,2
736842,0,1
736845,0,1
736849,0,1
736851,0,2
736852,0,1
736854,0,1
736859,0,1
736891,0,2
736892,0,1
736894,0,1
736895,0,1
736912,0,4
736914,1,2
736915,0,2
736918,1,2
736921,0,4
736924,0,1
736925,-1,1
736928,-1,1
736941,1,2
736942,0,1
736945,0,1
736948,1,1
736951,0,2
736952,-1,1
736954,0,1
736958,-1,1
736981,1,2
736982,-1,1
736984,1,1
736985,-1,1
738124,-1,5
738125,0,4
738126,0,4
738129,0,4
738142,-1,5
738145,-1,2
738146,-1,2
738149,-1,2
738152,0,4
738154,-1,2
738156,-1,2
738159,0,2
738162,0,4
738164,-1,2
738165,-1,2
738169,0,2
738192,0,4
738194,-1,2
738195,0,2
738196,0,2
738214,0,5
738215,-1,4
738216,0,4
738219,0,4
738241,0,5
738245,-1,1
738246,-1,1
738249,0,1
738251,-1,4
738254,-1,1
738256,-1,1
738259,-1,1
738261,0,4
738264,-1,1
738265,-1,1
738269,0,1
738291,0,4
738294,0,1
738295,-1,1
738296,0,1
738412,1,5
738415,1,2
738416,1,2
738419,1,2
738421,1,5
738425,1,1
738426,1,1
738429,1,1
738451,1,2
738452,1,1
738456,1,1
738459,1,1
738461,1,2
738462,1,1
738465,1,1
738469,1,1
738491,1,2
738492,1,1
738495,1,1
738496,1,1
738512,1,4
738514,1,2
738516,1,2
738519,1,2
738521,1,4
738524,1,1
738526,1,1
738529,1,1
738541,1,2
738542,1,1
738546,1,1
738549,1,1
738561,1,2
738562,1,1
738564,1,1
738569,1,1
738591,1,2
738592,1,1
738594,1,1
738596,1,1
738612,0,4
738614,0,2
738615,0,2
738619,0,2
738621,0,4
738624,0,1
738625,0,1
738629,0,1
738641,0,2
738642,0,1
738645,0,1
738649,0,1
738651,0,2
738652,0,1
738654,0,1
738659,0,1
738691,0,2
738692,0,1
738694,0,1
738695,0,1
738912,1,4
738914,0,2
738915,0,2
738916,1,2
738921,1,4
738924,0,1
738925,0,1
738926,1,1
738941,0,2
738942,0,1
738945,-1,1
738946,-1,1
738951,0,2
738952,0,1
738954,-1,1
738956,-1,1
738961,1,2
738962,1,1
738964,-1,1
738965,-1,1
739124,-1,5
739125,-1,4
739126,-1,4
739128,-1,4
739142,-1,5
739145,-1,2
739146,-1,2
739148,-1,2
739152,-1,4
739154,-1,2
739156,-1,2
739158,-1,2
739162,-1,4
739164,-1,2
739165,-1,2
739168,-1,2
739182,-1,4
739184,-1,2
739185,-1,2
739186,-1,2
739214,0,5
739215,0,4
739216,-1,4
739218,0,4
739241,0,5
739245,-1,1
739246,-1,1
739248,0,1
739251,0,4
739254,-1,1
739256,-1,1
739258,0,1
739261,-1,4
739264,-1,1
739265,-1,1
739268,-1,1
739281,0,4
739284,0,1
739285,0,1
739286,-1,1
739412,0,5
739415,0,2
739416,0,2
739418,-1,2
739421,0,5
739425,-1,1
739426,0,1
739428,-1,1
739451,0,2
739452,-1,1
739456,0,1
739458,-1,1
739461,0,2
739462,0,1
739465,0,1
739468,-1,1
739481,-1,2
739482,-1,1
739485,-1,1
739486,-1,1
739512,1,4
739514,1,2
739516,1,2
739518,1,2
739521,1,4
739524,1,1
739526,1,1
739528,1,1
739541,1,2
739542,1,1
739546,1,1
739548,1,1
739561,1,2
739562,1,1
739564,1,1
739568,1,1
739581,1,2
739582,1,1
739584,1,1
739586,1,1
739612,0,4
739614,1,2
739615,0,2
739618,1,2
739621,0,4
739624,0,1
739625,-1,1
739628,-1,1
739641,1,2
739642,0,1
739645,0,1
739648,1,1
739651,0,2
739652,-1,1
739654,0,1
739658,-1,1
739681,1,2
739682,-1,1
739684,1,1
739685,-1,1
739812,1,4
739814,0,2
739815,0,2
739816,1,2
739821,1,4
739824,0,1
739825,0,1
739826,1,1
739841,0,2
739842,0,1
739845,-1,1
739846,-1,1
739851,0,2
739852,0,1
739854,-1,1
739856,-1,1
739861,1,2
739862,1,1
739864,-1,1
739865,-1,1
741235,1,6
741236,0,5
741238,1,5
741239,0,5
741253,1,6
741256,0,3
741258,1,3
741259,0,3
741263,0,5
741265,0,3
741268,0,3
741269,0,3
741283,1,5
741285,1,3
741286,0,3
741289,0,3
741293,0,5
741295,0,3
741296,0,3
741298,0,3
741325,-1,6
741326,1,5
741328,-1,5
741329,1,5
741352,-1,6
741356,0,2
741358,-1,2
741359,0,2
741362,1,5
741365,0,2
741368,0,2
741369,1,2
741382,-1,5
741385,-1,2
741386,0,2
741389,0,2
741392,1,5
741395,0,2
741396,1,2
741398,0,2
741523,1,6
741526,1,3
741528,1,3
741529,1,3
741532,1,6
741536,0,2
741538,1,2
741539,0,2
741562,1,3
741563,0,2
741568,1,2
741569,0,2
741582,1,3
741583,1,2
741586,1,2
741589,1,2
741592,1,3
741593,0,2
741596,0,2
741598,1,2
741623,1,5
741625,-1,3
741628,-1,3
741629,1,3
741632,1,5
741635,1,2
741638,1,2
741639,1,2
741652,-1,3
741653,1,2
741658,-1,2
741659,1,2
741682,-1,3
741683,1,2
741685,-1,2
741689,1,2
741692,1,3
741693,1,2
741695,1,2
741698,1,2
741823,0,5
741825,1,3
741826,0,3
741829,1,3
741832,0,5
741835,0,2
741836,0,2
741839,0,2
741852,1,3
741853,0,2
741856,0,2
741859,1,2
741862,0,3
741863,0,2
741865,0,2
741869,0,2
741892,1,3
741893,0,2
741895,1,2
741896,0,2
741923,0,5
741925,-1,3
741926,0,3
741928,-1,3
741932,0,5
741935,0,2
741936,1,2
741938,1,2
741952,-1,3
741953,0,2
741956,0,2
741958,-1,2
741962,0,3
741963,1,2
741965,0,2
741968,1,2
741982,-1,3
741983,1,2
741985,-1,2
741986,1,2
742135,1,6
742136,0,5
742138,1,5
742139,0,5
742153,1,6
742156,0,3
742158,1,3
742159,0,3
742163,0,5
742165,0,3
742168,0,3
742169,0,3
742183,1,5
742185,1,3
742186,0,3
742189,0,3
742193,0,5
742195,0,3
742196,0,3
742198,0,3
742315,0,6
742316,0,5
742318,0,5
742319,0,5
742351,0,6
742356,0,1
742358,0,1
742359,0,1
742361,0,5
742365,0,1
742368,0,1
742369,0,1
742381,0,5
742385,0,1
742386,0,1
742389,0,1
742391,0,5
742395,0,1
742396,0,1
742398,0,1
742513,1,6
742516,0,3
742518,0,3
742519,1,3
742531,1,6
742536,0,1
742538,0,1
742539,1,1
742561,0,3
742563,0,1
742568,0,1
742569,0,1
742581,0,3
742583,0,1
742586,0,1
742589,0,1
742591,1,3
742593,1,1
742596,0,1
742598,0,1
742613,1,5
742615,1,3
742618,1,3
742619,1,3
742631,1,5
742635,1,1
742638,1,1
742639,1,1
742651,1,3
742653,1,1
742658,1,1
742659,1,1
742681,1,3
742683,1,1
742685,1,1
742689,1,1
742691,1,3
742693,1,1
742695,1,1
742698,1,1
742813,1,5
742815,0,3
742816,1,3
742819,0,3
742831,1,5
742835,0,1
742836,1,1
742839,0,1
742851,0,3
742853,0,1
742856,0,1
742859,0,1
742861,1,3
742863,1,1
742865,0,1
742869,0,1
742891,0,3
742893,0,1
742895,0,1
742896,0,1
742913,1,5
742915,1,3
742916,1,3
742918,1,3
742931,1,5
742935,1,1
742936,1,1
742938,1,1
742951,1,3
742953,1,1
742956,1,1
742958,1,1
742961,1,3
742963,1,1
742965,1,1
742968,1,1
742981,1,3
742983,1,1
742985,1,1
742986,1,1
743125,-1,6
743126,1,5
743128,-1,5
743129,1,5
743152,-1,6
743156,0,2
743158,-1,2
743159,0,2
743162,1,5
743165,0,2
743168,0,2
743169,1,2
743182,-1,5
743185,-1,2
743186,0,2
743189,0,2
743192,1,5
743195,0,2
743196,1,2
743198,0,2
743215,0,6
743216,0,5
743218,0,5
743219,0,5
743251,0,6
743256,0,1
743258,0,1
743259,0,1
743261,0,5
743265,0,1
743268,0,1
743269,0,1
743281,0,5
743285,0,1
743286,0,1
743289,0,1
743291,0,5
743295,0,1
743296,0,1
743298,0,1
743512,1,6
743516,1,2
743518,1,2
743519,1,2
743521,1,6
743526,1,1
743528,1,1
743529,1,1
743561,1,2
743562,1,1
743568,1,1
743569,1,1
743581,1,2
743582,1,1
743586,1,1
743589,1,1
743591,1,2
743592,1,1
743596,1,1
743598,1,1
743612,0,5
743615,-1,2
743618,0,2
743619,0,2
743621,0,5
743625,-1,1
743628,-1,1
743629,0,1
743651,-1,2
743652,-1,1
743658,-1,1
743659,-1,1
743681,0,2
743682,-1,1
743685,-1,1
743689,0,1
743691,0,2
743692,0,1
743695,-1,1
743698,0,1
743812,1,5
743815,1,2
743816,1,2
743819,1,2
743821,1,5
743825,1,1
743826,1,1
743829,1,1
743851,1,2
743852,1,1
743856,1,1
743859,1,1
743861,1,2
743862,1,1
743865,1,1
743869,1,1
743891,1,2
743892,1,1
743895,1,1
743896,1,1
743912,0,5
743915,0,2
743916,0,2
743918,-1,2
743921,0,5
743925,-1,1
743926,0,1
743928,-1,1
743951,0,2
743952,-1,1
743956,0,1
743958,-1,1
743961,0,2
743962,0,1
743965,0,1
743968,-1,1
743981,-1,2
743982,-1,1
743985,-1,1
743986,-1,1
745123,1,6
745126,1,3
745128,1,3
745129,1,3
745132,1,6
745136,0,2
745138,1,2
745139,0,2
745162,1,3
745163,0,2
745168,1,2
745169,0,2
745182,1,3
745183,1,2
745186,1,2
745189,1,2
745192,1,3
745193,0,2
745196,0,2
745198,1,2
745213,1,6
745216,0,3
745218,0,3
745219,1,3
745231,1,6
745236,0,1
745238,0,1
745239,1,1
745261,0,3
745263,0,1
745268,0,1
745269,0,1
745281,0,3
745283,0,1
745286,0,1
745289,0,1
745291,1,3
745293,1,1
745296,0,1
745298,0,1
745312,1,6
745316,1,2
745318,1,2
745319,1,2
745321,1,6
745326,1,1
745328,1,1
745329,1,1
745361,1,2
745362,1,1
745368,1,1
745369,1,1
745381,1,2
745382,1,1
745386,1,1
745389,1,1
745391,1,2
745392,1,1
745396,1,1
745398,1,1
745612,1,3
745613,1,2
745618,1,2
745619,1,2
745621,1,3
745623,1,1
745628,1,1
745629,1,1
745631,1,2
745632,1,1
745638,1,1
745639,1,1
745681,1,2
745682,1,1
745683,1,1
745689,1,1
745691,1,2
745692,1,1
745693,1,1
745698,1,1
745812,1,3
745813,1,2
745816,1,2
745819,1,2
745821,1,3
745823,0,1
745826,0,1
745829,1,1
745831,1,2
745832,0,1
745836,0,1
745839,1,1
745861,1,2
745862,0,1
745863,0,1
745869,1,1
745891,1,2
745892,1,1
745893,1,1
745896,1,1
745912,0,3
745913,0,2
745916,0,2
745918,0,2
745921,0,3
745923,1,1
745926,0,1
745928,1,1
745931,0,2
745932,1,1
745936,0,1
745938,1,1
745961,0,2
745962,0,1
745963,0,1
745968,0,1
745981,0,2
745982,1,1
745983,1,1
745986,0,1
746123,1,5
746125,-1,3
746128,-1,3
746129,1,3
746132,1,5
746135,1,2
746138,1,2
746139,1,2
746152,-1,3
746153,1,2
746158,-1,2
746159,1,2
746182,-1,3
746183,1,2
746185,-1,2
746189,1,2
746192,1,3
746193,1,2
746195,1,2
746198,1,2
746213,1,5
746215,1,3
746218,1,3
746219,1,3
746231,1,5
746235,1,1
746238,1,1
746239,1,1
746251,1,3
746253,1,1
746258,1,1
746259,1,1
746281,1,3
746283,1,1
746285,1,1
746289,1,1
746291,1,3
746293,1,1
746295,1,1
746298,1,1
746312,0,5
746315,-1,2
746318,0,2
746319,0,2
746321,0,5
746325,-1,1
746328,-1,1
746329,0,1
746351,-1,2
746352,-1,1
746358,-1,1
746359,-1,1
746381,0,2
746382,-1,1
746385,-1,1
746389,0,1
746391,0,2
746392,0,1
746395,-1,1
746398,0,1
746512,1,3
746513,1,2
746518,1,2
746519,1,2
746521,1,3
746523,1,1
746528,1,1
746529,1,1
746531,1,2
746532,1,1
746538,1,1
746539,1,1
746581,1,2
746582,1,1
746583,1,1
746589,1,1
746591,1,2
746592,1,1
746593,1,1
746598,1,1
746812,0,3
746813,0,2
746815,0,2
746819,0,2
746821,0,3
746823,1,1
746825,0,1
746829,1,1
746831,0,2
746832,1,1
746835,0,1
746839,1,1
746851,0,2
746852,0,1
746853,0,1
746859,0,1
746891,0,2
746892,1,1
746893,1,1
746895,0,1
746912,0,3
746913,1,2
746915,0,2
746918,1,2
746921,0,3
746923,0,1
746925,-1,1
746928,-1,1
746931,1,2
746932,0,1
746935,0,1
746938,1,1
746951,0,2
746952,-1,1
746953,0,1
746958,-1,1
746981,1,2
746982,-1,1
746983,1,1
746985,-1,1
748123,0,5
748125,1,3
748126,0,3
748129,1,3
748132,0,5
748135,0,2
748136,0,2
748139,0,2
748152,1,3
748153,0,2
748156,0,2
748159,1,2
748162,0,3
748163,0,2
748165,0,2
748169,0,2
748192,1,3
748193,0,2
748195,1,2
748196,0,2
748213,1,5
748215,0,3
748216,1,3
748219,0,3
748231,1,5
748235,0,1
748236,1,1
748239,0,1
748251,0,3
748253,0,1
748256,0,1
748259,0,1
748261,1,3
748263,1,1
748265,0,1
748269,0,1
748291,0,3
748293,0,1
748295,0,1
748296,0,1
748312,1,5
748315,1,2
748316,1,2
748319,1,2
748321,1,5
748325,1,1
748326,1,1
748329,1,1
748351,1,2
748352,1,1
748356,1,1
748359,1,1
748361,1,2
748362,1,1
748365,1,1
748369,1,1
748391,1,2
748392,1,1
748395,1,1
748396,1,1
748512,1,3
748513,1,2
748516,1,2
748519,1,2
748521,1,3
748523,0,1
748526,0,1
748529,1,1
748531,1,2
748532,0,1
748536,0,1
748539,1,1
748561,1,2
748562,0,1
748563,0,1
748569,1,1
748591,1,2
748592,1,1
748593,1,1
748596,1,1
748612,0,3
748613,0,2
748615,0,2
748619,0,2
748621,0,3
748623,1,1
748625,0,1
748629,1,1
748631,0,2
748632,1,1
748635,0,1
748639,1,1
748651,0,2
748652,0,1
748653,0,1
748659,0,1
748691,0,2
748692,1,1
748693,1,1
748695,0,1
748912,0,3
748913,0,2
748915,1,2
748916,1,2
748921,0,3
748923,0,1
748925,0,1
748926,0,1
748931,0,2
748932,0,1
748935,0,1
748936,0,1
748951,1,2
748952,0,1
748953,0,1
748956,1,1
748961,1,2
748962,0,1
748963,0,1
748965,1,1
749123,0,5
749125,-1,3
749126,0,3
749128,-1,3
749132,0,5
749135,0,2
749136,1,2
749138,1,2
749152,-1,3
749153,0,2
749156,0,2
749158,-1,2
749162,0,3
749163,1,2
749165,0,2
749168,1,2
749182,-1,3
749183,1,2
749185,-1,2
749186,1,2
749213,1,5
749215,1,3
749216,1,3
749218,1,3
749231,1,5
749235,1,1
749236,1,1
749238,1,1
749251,1,3
749253,1,1
749256,1,1
749258,1,1
749261,1,3
749263,1,1
749265,1,1
749268,1,1
749281,1,3
749283,1,1
749285,1,1
749286,1,1
749312,0,5
749315,0,2
749316,0,2
749318,-1,2
749321,0,5
749325,-1,1
749326,0,1
749328,-1,1
749351,0,2
749352,-1,1
749356,0,1
749358,-1,1
749361,0,2
749362,0,1
749365,0,1
749368,-1,1
749381,-1,2
749382,-1,1
749385,-1,1
749386,-1,1
749512,0,3
749513,0,2
749516,0,2
749518,0,2
749521,0,3
749523,1,1
749526,0,1
749528,1,1
749531,0,2
749532,1,1
749536,0,1
749538,1,1
749561,0,2
749562,0,1
749563,0,1
749568,0,1
749581,0,2
749582,1,1
749583,1,1
749586,0,1
749612,0,3
749613,1,2
749615,0,2
749618,1,2
749621,0,3
749623,0,1
749625,-1,1
749628,-1,1
749631,1,2
749632,0,1
749635,0,1
749638,1,1
749651,0,2
749652,-1,1
749653,0,1
749658,-1,1
749681,1,2
749682,-1,1
749683,1,1
749685,-1,1
749812,0,3
749813,0,2
749815,1,2
749816,1,2
749821,0,3
749823,0,1
749825,0,1
749826,0,1
749831,0,2
749832,0,1
749835,0,1
749836,0,1
749851,1,2
749852,0,1
749853,0,1
749856,1,1
749861,1,2
749862,0,1
749863,0,1
749865,1,1
751234,0,6
751236,0,4
751238,0,4
751239,0,4
751243,0,6
751246,1,3
751248,0,3
751249,1,3
751263,0,4
751264,1,3
751268,0,3
751269,1,3
751283,0,4
751284,0,3
751286,0,3
751289,0,3
751293,0,4
751294,1,3
751296,1,3
751298,0,3
751324,1,6
751326,1,4
751328,1,4
751329,1,4
751342,1,6
751346,1,2
751348,1,2
751349,1,2
751362,1,4
751364,1,2
751368,1,2
751369,1,2
751382,1,4
751384,1,2
751386,1,2
751389,1,2
751392,1,4
751394,1,2
751396,1,2
751398,1,2
751423,1,6
751426,1,3
751428,1,3
751429,1,3
751432,1,6
751436,0,2
751438,1,2
751439,0,2
751462,1,3
751463,0,2
751468,1,2
751469,0,2
751482,1,3
751483,1,2
751486,1,2
751489,1,2
751492,1,3
751493,0,2
751496,0,2
751498,1,2
751623,0,4
751624,0,3
751628,0,3
751629,0,3
751632,0,4
751634,0,2
751638,0,2
751639,0,2
751642,0,3
751643,0,2
751648,0,2
751649,0,2
751682,0,3
751683,0,2
751684,0,2
751689,0,2
751692,0,3
751693,0,2
751694,0,2
751698,0,2
751823,0,4
751824,0,3
751826,0,3
751829,0,3
751832,0,4
751834,1,2
751836,1,2
751839,0,2
751842,0,3
751843,1,2
751846,1,2
751849,0,2
751862,0,3
751863,1,2
751864,1,2
751869,0,2
751892,0,3
751893,0,2
751894,0,2
751896,0,2
751923,1,4
751924,1,3
751926,1,3
751928,1,3
751932,1,4
751934,1,2
751936,1,2
751938,1,2
751942,1,3
751943,1,2
751946,1,2
751948,1,2
751962,1,3
751963,1,2
751964,1,2
751968,1,2
751982,1,3
751983,1,2
751984,1,2
751986,1,2
752134,0,6
752136,0,4
752138,0,4
752139,0,4
752143,0,6
752146,1,3
752148,0,3
752149,1,3
752163,0,4
752164,1,3
752168,0,3
752169,1,3
752183,0,4
752184,0,3
752186,0,3
752189,0,3
752193,0,4
752194,1,3
752196,1,3
752198,0,3
752314,1,6
752316,1,4
752318,1,4
752319,1,4
752341,1,6
752346,1,1
752348,1,1
752349,1,1
752361,1,4
752364,1,1
752368,1,1
752369,1,1
752381,1,4
752384,1,1
752386,1,1
752389,1,1
752391,1,4
752394,1,1
752396,1,1
752398,1,1
752413,1,6
752416,0,3
752418,0,3
752419,1,3
752431,1,6
752436,0,1
752438,0,1
752439,1,1
752461,0,3
752463,0,1
752468,0,1
752469,0,1
752481,0,3
752483,0,1
752486,0,1
752489,0,1
752491,1,3
752493,1,1
752496,0,1
752498,0,1
752613,1,4
752614,1,3
752618,1,3
752619,1,3
752631,1,4
752634,1,1
752638,1,1
752639,1,1
752641,1,3
752643,1,1
752648,1,1
752649,1,1
752681,1,3
752683,1,1
752684,1,1
752689,1,1
752691,1,3
752693,1,1
752694,1,1
752698,1,1
752813,1,4
752814,1,3
752816,1,3
752819,1,3
752831,1,4
752834,1,1
752836,1,1
752839,1,1
752841,1,3
752843,1,1
752846,1,1
752849,1,1
752861,1,3
752863,1,1
752864,1,1
752869,1,1
752891,1,3
752893,1,1
752894,1,1
752896,1,1
752913,0,4
752914,0,3
752916,0,3
752918,0,3
752931,0,4
752934,0,1
752936,0,1
752938,0,1
752941,0,3
752943,0,1
752946,0,1
752948,0,1
752961,0,3
752963,0,1
752964,0,1
752968,0,1
752981,0,3
752983,0,1
752984,0,1
752986,0,1
753124,1,6
753126,1,4
753128,1,4
753129,1,4
753142,1,6
753146,1,2
753148,1,2
753149,1,2
753162,1,4
753164,1,2
753168,1,2
753169,1,2
753182,1,4
753184,1,2
753186,1,2
753189,1,2
753192,1,4
753194,1,2
753196,1,2
753198,1,2
753214,1,6
753216,1,4
753218,1,4
753219,1,4
753241,1,6
753246,1,1
